id,code,name,note,parent_code,kind,qualifier_kind,version
thema_WBH,WBH,Culinária de saúde e/ou alimentos integrais,"Classifique aqui: alimentação e culinária saudáveis. Use para: obras sobre ideias de cardápios, receitas, alimentos que visam manter ou melhorar a saúde e o bem-estar geral. Use com: SCG ou outros códigos S* para dietas, alimentos, culinária para esportes ou atletas",WB,category,,1.6
thema_WBHS,WBHS,Culinária para dietas e/ou condições específicas,"Classifique aqui: Dietas sem lactose, dietas com baixo teor de sódio ou sem sal. Use para: conselhos sobre alimentos ou títulos de culinária ligados a condições médicas ou dietas específicas, inclua títulos sobre dietas da moda específicas. Use todos os códigos WBHS* com: VFMD para trabalhar em dietas para controle de peso, VFJB4 para dietas cardíacas/cardíacas saudáveis, VFJB1 para dieta ligada a alergias, VFJB3 para câncer, dietas VFVC ligadas à saúde sexual, VX* para dietas ligadas a terapias alternativas , códigos S* para dietas ligadas a esportes ou treinamentos específicos e outros códigos VF* ou M* conforme apropriado",WBH,category,,1.6
thema_WBHS1,WBHS1,Culinária / alimentação para dietas baixas em colesterol e baixas em gordura,"Classifique aqui: obras sobre ideias de cardápios, receitas, alimentos que são baseados em gordura restritiva, gorduras saturadas ou colesterol em uma dieta",WBHS,category,,1.6
thema_WBHS2,WBHS2,Culinária / alimentação para dietas sem glúten,"Classifique aqui: dietas e títulos de culinária para doença celíaca ou celíaca, alergias a trigo, cevada ou centeio ou outros distúrbios relacionados ao glúten",WBHS,category,,1.6
thema_WBHS3,WBHS3,Culinária / alimentação para dietas baixas em carboidratos,"Classifique aqui: trabalha com ideias de cardápios, receitas, alimentos que se baseiam na restrição ou controle do consumo de carboidratos em uma dieta",WBHS,category,,1.6
thema_WBHS4,WBHS4,Culinária / alimentação para dietas altas em proteínas,"Classifique aqui: obras sobre ideias de cardápios, receitas, alimentos que são baseados em dietas que possuem alta ingestão calórica diária proveniente de proteínas. Use com: SXB para dietas ricas em proteínas ligadas à musculação",WBHS,category,,1.6
thema_WBHS5,WBHS5,Culinária / alimentação para dietas baixas em açúcar / sem açúcar,"Classifique aqui: obras sobre ideias de cardápios, receitas, alimentos que se baseiam na restrição ou controle do consumo de açúcar em uma dieta",WBHS,category,,1.6
thema_WBHS6,WBHS6,Culinária / alimentação para contagem de calorias,"Classifique aqui: obras sobre ideias de cardápios, receitas, alimentos que se baseiam no controle da quantidade de calorias consumidas, ou trabalhos que apresentam receitas com número de calorias",WBHS,category,,1.6
thema_WBJ,WBJ,Culinária vegetariana e/ou vegetarianismo,"Use for: books of recipes, books about nutritional, health and ethical aspects of meat free diets",WB,category,,1.6
thema_WBJK,WBJK,Culinária vegana e/ou veganismo,"Use for: books of recipes, books about nutritional, health and ethical aspects of plant based diets",WBJ,category,,1.6
thema_WBK,WBK,Alimentos orgânicos / culinária orgânica,"Classifique aqui: culinária com alimentos forrageiros, alimentos naturais, alimentos crus, alimentos não processados. Use para: trabalha com ideias de cardápios, receitas, alimentos que evitam o uso de fertilizantes artificiais, pesticidas, reguladores de crescimento e aditivos para ração animal",WB,category,,1.6
thema_WBL,WBL,Culinária / alimentação sustentável,"Use para: onras que dão receitas ou conselhos alimentares com base em abordagens sustentáveis ​​de alimentação, ideias de refeições e menus para reduzir as pegadas de carbono, dietas climáticas, ideias para usar sobras, evitar o desperdício de alimentos em casa, sugestões para comer sazonalmente, conselhos sobre alimentos de origem local produzir, alimentos e métodos locais tradicionais sustentáveis, da fazenda à mesa, alimentos silvestres, etc.",WB,category,,1.6
thema_WBN,WBN,Cozinha nacional e/ou regional,"Classifique aqui: cozinhas de tradições culturais específicas. Use com: LUGAR 1* e também valores de 5P* INTERESSE classificadores conforme apropriado, por exemplo, com 5PG* classificadores de interesse para alimentos e dietas vinculados a sistemas de crenças específicos ou códigos 5PB* para trabalhos sobre a culinária de grupos específicos, com WTL para escrita de viagem baseada em comida",WB,category,,1.6
thema_WBNB,WBNB,Comida de rua,"Classifique aqui: obras gerais com ideias de cardápios, receitas, comidas vinculadas ou inspiradas em comidas tradicionalmente elaboradas e vendidas por ambulantes, por food trucks, barracas ou carrinhos, ou em feiras ou refeitórios, geralmente prontos -comer alimentos ou bebidas, muitas vezes salgadinhos (alimentos que podem ser comidos na mão). Use com: LUGAR 1* classificadores se associados a lugares específicos, por exemplo, para um título sobre comida de rua da Cidade do México use com 1KLCM-MX-FA",WBN,category,,1.6
thema_WBQ,WBQ,Culinária para / com crianças / adolescentes,"Use para: obras sobre como preparar e cozinhar alimentos para bebês ou crianças pequenas, ou ideias para menus e receitas especificamente para refeições infantis ou trabalhos que tenham ideias para refeições que as crianças podem ajudar um adulto a preparar com elas. Use com: VFXB para obras especificamente sobre comida para bebês e use com: 5LB, 5LC, 5LD, 5LF INTERESSE classificadores para títulos sobre comida e culinária especificamente para crianças ou adolescentes, conforme apropriado. Prefira: YNPC para livros de culinária para crianças Ver também: YNPC",WB,category,,1.6
thema_WBR,WBR,Cozinhar para festas e/ou ocasiões especiais,"Classifique aqui: obras sobre ideias de cardápios, receitas, comidas ligadas a feriados específicos, culinária sazonal especial, comidas para festas, culinária para grandes grupos ou eventos, apresentação de comida quando entretendo. Use com: valores de 5H* INTERESSE Classificadores conforme apropriado, por exemplo, 5HKA para festas de aniversário, 5HPD para cozinhar no Natal, 5HCP para Halloween, 5HKU para casamentos, etc.",WB,category,,1.6
thema_WBS,WBS,"Cozinhar com aparelhos, equipamentos, utensílios ou técnicas específicos","Classifique aqui: cozinhar em micro-ondas, wok, processadores de alimentos, liquidificadores, fondues, panelas de pressão, panelas de arroz, multicozinhas, fornos a vapor, panelas de ferro fundido, panela de barro, panelas de barro ou cerâmica, etc. Use para: obras sobre técnicas ou métodos específicos de cozimento , como assar, cozinhar no vapor, fritar, fritar",WB,category,,1.6
thema_WBSB,WBSB,Cozinhar com aparelhos ou técnicas específicos: churrasco e grelhados,"Classifique aqui: grelhar indireto, assar, grelhar, cozinhar em fogo aberto, cozinhar em fogueira e técnicas similares ao ar livre",WBS,category,,1.6
thema_WBSC,WBSC,Cozinhar com aparelhos ou técnicas específicos: air fryers,Classifique aqui: fornos de convecção de bancada e aparelhos ou técnicas semelhantes,WBS,category,,1.6
thema_WBSD,WBSD,Cozinhar com aparelhos ou técnicas específicos: cozimento lento / panelas,"Classifique aqui: panela de barro, forno holandês, sous vide, cozimento prolongado em baixa temperatura, Dum pukht, larhmeen, cozimento lento em forno e técnicas ou aparelhos semelhantes",WBS,category,,1.6
thema_WBT,WBT,Culinária / comida por tipo de ingrediente,"Also class here: works that look at cooking, preparing or using specific types of food nutrients, macronutrients",WB,category,,1.6
thema_WBTB,WBTB,Culinária / comida por tipo de ingrediente: carne e caça,"Classifique aqui: cozinhar, preparar, temperar, carnes, como carne de vaca, vitela de porco, cordeiro, carneiro, carne de cabra, búfalo, coelho, veado, salsichas, charcutaria, carnes cozidas e produtos de carne preparados",WBT,category,,1.6
thema_WBTC,WBTC,Culinária / comida por tipo de ingrediente: frango e outras aves,"Classifique aqui: cozinhar ou preparar peru, pato, ganso, ave, codorna, faisão, aves de caça",WBT,category,,1.6
thema_WBTF,WBTF,Culinária / comida por tipo de ingrediente: peixe e frutos do mar,"Classifique aqui: cozinhar ou preparar mariscos, ostras, vieiras, sushi, mexilhões, arenque, cavala, bacalhau, arinca, salmão, truta e outros peixes",WBT,category,,1.6
thema_WBTH,WBTH,"Culinária / comida por tipo de ingrediente: ervas, especiarias, óleos e vinagres","Use para: cozinhar, preparar ou usar vinagre balsâmico e outros tipos, azeite e tipos de óleos, diferentes tipos de ervas ou especiarias",WBT,category,,1.6
thema_WBTJ,WBTJ,"Culinária / comida por tipo de ingrediente: arroz, grãos, leguminosas, nozes e sementes","Also class here: beans, peanuts, soy, oats, lentils, corals and legumes",WBT,category,,1.6
thema_WBTM,WBTM,Culinária / comida por tipo de ingrediente: frutas e legumes,Also class here: Edible mushrooms and fungi,WBT,category,,1.6
thema_WBTP,WBTP,Culinária / alimentos por tipo de ingrediente: massas e macarrão,,WBT,category,,1.6
thema_WBTR,WBTR,"Culinária / alimentos por tipo de ingrediente: ovo, queijo e laticínios","Classifique aqui: leite, leite fermentado, cremes, manteiga, sorvetes, iogurtes, gelatos, cremes, suflês, omeletes, panquecas, fondues, fabricação de queijos, guias de diferentes tipos de queijo. Use para: funciona para guias para preparar, fazer, cozinhar ou usar diferentes produtos lácteos",WBT,category,,1.6
thema_WBTX,WBTX,Culinária / alimentos por tipo de ingrediente: chocolate,,WBT,category,,1.6
thema_WBV,WBV,Pratos e/ou cursos de culinária refeições,"Use para: trabalhos gerais com ideias para cardápios, receitas, alimentos vinculados a refeições específicas, como café da manhã, brunch, almoço, hora do chá, jantar, ceia ou trabalhos que contemplam pratos específicos de uma refeição",WB,category,,1.6
thema_WBVA,WBVA,Cookery dishes and courses: Breakfast / Brunch,"Also class here: ideas for menus, recipes, foods that are linked to breakfast or brunch or any meal that starts a day",WBV,category,,1.6
thema_WBVD,WBVD,Pratos e/ou cursos de culinária: sopas e entradas,"Classifique aqui: molhos, aperitivos, salgadinhos, tapas, meze, amuse-bouche, canapés, canapés, antepasto, caldos, caldos, consommé. Use para: alimentos para servir no início de uma refeição, ou para acompanhar um aperitivo ou coquetel ou outras bebidas, ou alimentos para estimular o apetite antes da refeição principal",WBV,category,,1.6
thema_WBVG,WBVG,Pratos e/ou cursos de culinária: saladas e legumes,,WBV,category,,1.6
thema_WBVH,WBVH,Pratos e/ou cursos de culinária: molhos,"Also class here: salsa, marinades, condiments, dressings",WBV,category,,1.6
thema_WBVM,WBVM,Pratos e/ou cursos de culinária: pratos principais,"Classifique aqui: fazer, cozinhar ou ideias para menus, receitas, alimentos adequados para serem servidos como pratos principais ou acompanhamentos de qualquer refeição",WBV,category,,1.6
thema_WBVQ,WBVQ,Pratos e/ou cursos de culinária: sobremesas,"Classifique aqui: fazer, cozinhar ou ideias para pudins, sorvetes, confeitos, sobremesas congeladas, etc. Use com: outros códigos WB* para tipos específicos de sobremesa, por exemplo, WBTR para ideias para sorvetes ou outras sobremesas à base de laticínios ou WBTM para sobremesas à base de frutas, WBH* para sobremesas para dietas especiais, etc",WBV,category,,1.6
thema_WBVR,WBVR,"Pratos e/ou cursos de culinária: sanduíches, piqueniques, lancheiras","Classifique aqui: salgadinhos portáteis ou convenientes como wraps, sanduíches tostados ou tostas, panini, hambúrgueres ou lancheiras ideias ou receitas para lanches embalados ou lancheiras, bento. Use para: títulos com ideias ou sugestões de menus ou alimentos para refeições, pratos ou lanches preparados em casa para serem consumidos em outro lugar, por exemplo, na escola, no trabalho, em um passeio ou ao ar livre. Use com: WBQ para ideias para lanches escolares especificamente para crianças ou adolescentes",WBV,category,,1.6
thema_WBVS,WBVS,Cozimento,"Classifique aqui: tortas, tortas, doces, quiches, confeitaria, biscoitos ou biscoitos, scones, en croute, clafouti, etc. Use para: obras gerais sobre panificação ou títulos que abrangem diferentes tipos de produtos de panificação, doces e sobremesas assadas, técnicas de panificação . Use com: ideias de códigos WBT* para assar outros alimentos, como frutas ou legumes, carnes, etc.",WBV,category,,1.6
thema_WBVS1,WBVS1,"Bolos e/ou decoração de bolos, glacê e trabalho em açúcar","Use for: making and baking of all types of cakes, as well as decorations",WBVS,category,,1.6
thema_WBVS2,WBVS2,Pães e/ou panificação,"Classifique aqui: pizza, pão achatado, pão de fermento, pães com ou sem fermento, bagels, pães de frutas, pães de fermento, pães de centeio, pães de trigo, pão de milho, pães de refrigerante, etc. Use com: WBS para obras sobre como usar uma máquina de fazer pão",WBVS,category,,1.6
thema_WBVS21,WBVS21,Pizzas and pizza making,"Also class here: Pizza and all its variants. Use for: titles about making, baking, preparing pizzas, pizza recipes",WBVS2,category,,1.6
thema_WBW,WBW,Culinária: conservação e/ou congelamento,"Classifique aqui: chutneys, geleias, picles e técnicas de salga, secagem, decapagem, embalagem a vácuo, enlatamento, azedamento, fermentação e outros métodos de conservação de alimentos",WB,category,,1.6
thema_WBX,WBX,Comidas e/ou bebidas: bebidas,,WB,category,,1.6
thema_WBXD,WBXD,Comidas e/ou bebidas: bebidas alcoólicas,,WBX,category,,1.6
thema_WBXD1,WBXD1,Vinhos,"Classifique aqui: vinificação caseira, degustação de vinhos, trabalhos sobre a arte de fazer vinho, ser sommelier, diferentes tipos de vinho, harmonização de vinhos e comidas, atlas de vinhos, guias de vinhos, etc.",WBXD,category,,1.6
thema_WBXD2,WBXD2,Cervejas e/ou sidras,"Classifique aqui: fabricação de cerveja caseira, trabalhos sobre a arte da fabricação de cerveja, artesanato e microcervejaria, guias de tipos de cerveja, etc.",WBXD,category,,1.6
thema_WBXD3,WBXD3,"Destilados, licores e coquetéis","Classifique aqui: obras sobre diferentes tipos de destilados, como gin, uísque, tequila, vodka, rum, etc, arte de destilar destilados, mixologia, guias de bartender, etc.",WBXD,category,,1.6
thema_WBXN,WBXN,Comidas e/ou bebidas: bebidas não alcoólicas,"Classifique aqui: refrigerantes, refrigerantes, mocktails, águas engarrafadas, energéticos, erva-mate, etc. Use para: guias de diferentes tipos de bebidas, quentes ou frias, infusões, etc.",WBX,category,,1.6
thema_WBXN1,WBXN1,Chá e/ou café,"Classifique aqui: Cultura do Chá, Cultura do Café, chás preto, verde, branco, amarelo ou oolong, matcha, chá de bolhas, chá de kombucha, masala chai, torrefação de café, blending, chá gelado ou café, etc. Use para: obras sobre os tipos de e preparação dessas bebidas, as cerimónias ou rituais a elas associados, beber chá ou café. Use com: outras categorias para trabalhos sobre comércio, história de, tradições associadas, trabalhos sobre benefícios para a saúde, por exemplo, com WBVS ou WBVS1 para panificação ou bolos para acompanhar chá ou café, WBV para títulos com menus de hora do chá ou café ou ideias, TTVC2 para trabalhos dirigidos a profissionais. Prefira: VXHT4 para chá de ervas ou infusões para saúde Ver também: VXHT4",WBXN,category,,1.6
thema_WBXN12,WBXN12,Cerimônia do chá,"Also class here: Way of the tea, chadō or sadō (Japanese Tea Ceremony)",WBXN1,category,,1.6
thema_WBXN3,WBXN3,Sucos e/ou vitaminas,"Classifique aqui: sucos de frutas, licores de frutas, limonadas, lassi, sharbats, milkshakes, etc. Use com: WBS para ideias de sucos usando um espremedor ou extrator de suco",WBXN,category,,1.6
thema_WBZ,WBZ,Charutos e/ou tabagismo,Ver também: VFL,WB,category,,1.6
thema_WC,WC,"Antiguidades, vintage e/ou colecionáveis","Use todos os códigos WC* para: títulos sobre os próprios objetos, bem como coletá-los",W,category,,1.6
thema_WCB,WCB,"Antiguidades, vintage e/ou itens de coleção: guias do comprador","Classifique aqui: guias de preços, guias de leilões, avaliação etc. Use com: outro código WC*, indicando tipos de itens, como apropriado Ver também: UDBA",WC,category,,1.6
thema_WCC,WCC,Cuidados e/ou restauração de antiguidades,,WC,category,,1.6
thema_WCF,WCF,"Coleção de moedas, notas, medalhas e/ou outros itens relacionados","Also class here: collecting seals, numismatics",WC,category,,1.6
thema_WCG,WCG,"Coleção de selos, filatelia",,WC,category,,1.6
thema_WCJ,WCJ,"Relógios antigos, caixas de música e autômatos",,WC,category,,1.6
thema_WCJB,WCJB,Relógios,"Also class here: wristwatches. Use for: collecting watches, watches as fashion objects, as luxury objects, yearbooks of watches, etc",WCJ,category,,1.6
thema_WCK,WCK,"Militaria, armas e/ou armaduras",,WC,category,,1.6
thema_WCL,WCL,Móveis antigos ou vintage / coleta de móveis,Use com: WCC para restauração de móveis antigos,WC,category,,1.6
thema_WCN,WCN,"Antiguidades, vintage e/ou objetos de coleção: cerâmica, vidro e outros itens relacionados",,WC,category,,1.6
thema_WCNC,WCNC,"Antiguidades, vintage e/ou objetos de coleção: cerâmica, porcelana",Also class here: collecting china,WCN,category,,1.6
thema_WCNG,WCNG,"Antiguidades, vintage e/ou objetos de coleção: vidro",Also class here: collecting bottles,WCN,category,,1.6
thema_WCP,WCP,"Antiguidades, vintage e/ou objetos de coleção: joias",,WC,category,,1.6
thema_WCR,WCR,"Antiguidades, vintage e/ou objetos de coleção: ouro, prata e outros metais (exceto joias)",,WC,category,,1.6
thema_WCRB,WCRB,"Antiguidades, vintage e/ou objetos de coleção: botões, emblemas, alfinetes e itens pequenos relacionados",,WCR,category,,1.6
thema_WCS,WCS,"Antiguidades, vintage e/ou objetos de coleção: livros, manuscritos, coisas efêmeras e impressos","Classifique aqui: cartões de cigarro, programas, postais, banda desenhada, autógrafos, fotografias, cartões telefónicos, revistas, jornais, material publicitário, álbuns de recortes, etc.",WC,category,,1.6
thema_WCT,WCT,"Antiguidades, vintage e/ou objetos de coleção: recordações esportivas",,WC,category,,1.6
thema_WCU,WCU,"Antiguidades, vintage e/ou objetos de coleção: fotos, gravuras e mapas",Classifique aqui: cartazes,WC,category,,1.6
thema_WCV,WCV,"Antiguidades, vintage e/ou objetos de coleção: tapetes, tapeçarias e tecidos",,WC,category,,1.6
thema_WCVB,WCVB,"Antiguidades, vintage e/ou objetos de coleção: roupas e acessórios",,WCV,category,,1.6
thema_WCW,WCW,"Antiguidades, vintage e/ou objetos de coleção: brinquedos, jogos, bonecas e modelos","Also class here: collecting teddy bears, action figures, fashion dolls, playscale figures, figurines, stuffed animals, soft toys, model cars, model railways, model soldiers, etc",WC,category,,1.6
thema_WCX,WCX,"Antiguidades, vintage e/ou objetos de coleção: instrumentos, utensílios e ferramentas",,WC,category,,1.6
thema_WCXM,WCXM,"Antiguidades, vintage e/ou objetos de coleção: instrumentos musicais",,WCX,category,,1.6
thema_WCXS,WCXS,"Antiguidades, vintage e/ou objetos de coleção: instrumentos científicos",,WCX,category,,1.6
thema_WD,WD,"Hobbies, testes e/ou jogos","Use todos os códigos WD* com: Códigos WZ* para indicar quando o título é um produto que não é um livro, como um jogo real ou um quebra-cabeça. NB: mais detalhes do tipo de produto não livro devem ser enviados em outros metadados Ver também: WZ*",W,category,,1.6
thema_WDH,WDH,Hobbies,"Use for: general works about, or guides to, hobbies or pastimes Ver também: WF*",WD,category,,1.6
thema_WDHB,WDHB,Modelagem e/ou construção,"Also class here: miniature figurines, military models, toy soldiers, gaming figurines, scale modelling",WDH,category,,1.6
thema_WDHM,WDHM,Ferromodelismo,,WDH,category,,1.6
thema_WDHR,WDHR,Modelos controlados por rádio,"Also class here: model aircraft, model cars, model boats, drones etc",WDH,category,,1.6
thema_WDHW,WDHW,"RPG, jogos de guerra e esportes de fantasia","Also class here: wargaming, miniature games, Dungeons and Dragons style role playing games. Use with: WDMG for tabletop role-playing games (TTRPG) Ver também: FYW",WDH,category,,1.6
thema_WDJ,WDJ,Imagens 3D e/ou ilusões de ótica,,WD,category,,1.6
thema_WDK,WDK,Quebra-cabeças e quizzes,"Classifique aqui: quebra-cabeças, quebra-cabeças de pensamento lateral, testes de lógica, jogos de memória, jogos de adivinhação, quebra-cabeças, quebra de código, quebra-cabeças Mensa, enigmas, jogos de sala de fuga. Use para: trabalhos que definem qualquer tipo de enigma ou quebra-cabeça para resolver ou perguntas para responder",WD,category,,1.6
thema_WDKC,WDKC,Palavras cruzadas e/ou jogos de palavras,"Also class here: Scrabble dictionaries, wordlists, letter arrangement games, semantic games, language games",WDK,category,,1.6
thema_WDKN,WDKN,Sudoku e/ou quebra-cabeças numéricos,Also class here: number games,WDK,category,,1.6
thema_WDKX,WDKX,Curiosidades e quizzes,"Also class here: General knowledge quizzes, ‘pub quiz’ questions. Use with: other subject codes for quizzes about a specific subject as appropriate Ver também: GBD",WDK,category,,1.6
thema_WDM,WDM,Jogos indoors,"Use for: any sort of game generally played inside, including party games, educational games, traditional games, games of chance, games of skill, action and reflex games, dice games Ver também: UDX",WD,category,,1.6
thema_WDMC,WDMC,Jogos de cartas,"Also class here: Solitaire, Patience, trading card games. Use for: any type of game using any sort of playing card",WDM,category,,1.6
thema_WDMC1,WDMC1,Jogos de cartas: Bridge,,WDMC,category,,1.6
thema_WDMC2,WDMC2,Jogos de cartas: Pôquer,,WDMC,category,,1.6
thema_WDMG,WDMG,"Jogos de tabuleiro, de mesa e/ou de estratégia","Classifique aqui: mahjong, gamão, damas, damas, jogos de dados. Use para: qualquer tipo de jogo de tabuleiro, abstrato ou temático, jogos tradicionais, jogos de tabuleiro de estilo alemão ou europeu, jogos de tabuleiro Amerigames ou estilo americano, etc. ou conselhos e guias sobre como jogar ou criar jogos. Use com: WZ para os próprios jogos",WDM,category,,1.6
thema_WDMG1,WDMG1,Jogos de tabuleiro: Xadrez,Use for: works on chess and all its variants,WDMG,category,,1.6
thema_WDMG2,WDMG2,Jogos de mesa: Shogi,,WDMG,category,,1.6
thema_WDMG3,WDMG3,Jogos de tabuleiro: Go,,WDMG,category,,1.6
thema_WDP,WDP,Jogos de azar: teorias e métodos,Ver também: UDBG,WD,category,,1.6
thema_WF,WF,"Artesanato, artes decorativas e trabalhos manuais","Use todos os códigos WF* para: abordagens práticas, de ‘como fazer’ e amadoras, muitas vezes destinadas a um público amador interessado. Prefira: códigos da Seção A* quando apropriado para abordagens de crítica e história da arte ou códigos na seção T* para mais livros vocacionais e profissionais Ver também: AFT A* T*",W,category,,1.6
thema_WFA,WFA,"Manuais de pintura, desenho e/ou arte",Ver também: AGZ,WF,category,,1.6
thema_WFB,WFB,Trabalhos em bordado e/ou tecido,"Also class here: books of patterns and designs, practical advice, textile and fabric embellishments Ver também: AFW AKT",WF,category,,1.6
thema_WFBC,WFBC,Trabalhos em bordado,"Also class here: cross-stitch, needlepoint, tapestry-making, etc",WFB,category,,1.6
thema_WFBL,WFBL,Rendas e/ou fabricação de rendas,,WFB,category,,1.6
thema_WFBQ,WFBQ,"Edredom, patchwork e apliques","Also class here: Quilting and quilts, banner making, ribbon appliqué",WFB,category,,1.6
thema_WFBS,WFBS,Tricô e/ou crochê,,WFB,category,,1.6
thema_WFBS1,WFBS1,Tricô,"Classifique aqui: padrões de tricô, técnicas, tipos específicos de tricô, como Fair Isle, Aran, Argyle, tricô Stranded, ou trabalhos sobre tricô de roupas ou acessórios específicos, como meias, suéteres, chapéus, luvas, cachecóis, etc.",WFBS,category,,1.6
thema_WFBS2,WFBS2,Crochê,,WFBS,category,,1.6
thema_WFBV,WFBV,Tingimento de tecidos,Also class here: Batik and tie-dye,WFB,category,,1.6
thema_WFBW,WFBW,Costura,,WFB,category,,1.6
thema_WFC,WFC,"Cordas, nós e/ou macramê",,WF,category,,1.6
thema_WFD,WFD,Trabalhos em couro e/ou Couraria,Also class here: hidework. Use for: practical or general works about any crafts involving leather or tanned or cured animal skins or hides,WF,category,,1.6
thema_WFE,WFE,"Quillwork, featherwork","Also class here: plumeria. Use for: practical or general works about decorative arts and crafts, textile embellishments that use materials from animals. Prefer: AGR or QR* codes for works about ceremonial usages Ver também: AGR QR*",WF,category,,1.6
thema_WFF,WFF,Confecção de tapetes e carpetes,Ver também: AFW AKT,WF,category,,1.6
thema_WFG,WFG,Fiação e/ou tecelagem,Ver também: AFW AKT,WF,category,,1.6
thema_WFH,WFH,Brinquedos: fabricação e/ou decoração,"Also class here: soft toys, dolls, dolls’ houses etc",WF,category,,1.6
thema_WFJ,WFJ,Joalheria e bijuteria,"Also class here: making your own jewels, beadwork, beading, stringing, bead embroidery, bead crochet, bead knitting, bead tatting, making personal adornments, or making decorative embellishments or artworks using beads or jewelry. Use for: practical or general works Ver também: AFKG",WF,category,,1.6
thema_WFK,WFK,Acabamentos e/ou superfícies decorativas,Also class here: decoupage,WF,category,,1.6
thema_WFL,WFL,Artesanatos em bambu e vime,"Classifique aqui: cestaria, trabalho de junco, casca de bétula, cortiça, salgueiro de vime e outros artesanatos à base de plantas flexíveis",WF,category,,1.6
thema_WFN,WFN,Cerâmica e/ou trabalhos em vidro,Ver também: AFP,WF,category,,1.6
thema_WFP,WFP,Metalurgia decorativa,,WF,category,,1.6
thema_WFQ,WFQ,Madeira decorativa,"Classifique aqui: fabricação de caixas decorativas, molduras, marchetaria, marchetaria, marcenaria, fabricação de móveis de madeira",WF,category,,1.6
thema_WFS,WFS,"Escultura e/ou modelagem, moldagem e/ou fundição","Classifique aqui: escultura em madeira, trabalhos em resina e gesso, artesanato em massa, fabricação de velas, etc. Ver também: AFKC",WF,category,,1.6
thema_WFT,WFT,Livros e/ou trabalhos em papel,"Classifique aqui: fabricação de papel, encadernação, fabricação de cartões de felicitações, scrapbooking, aviões de papel, modelos de papel, papercraft, corte de papel, decoupage, papel machê, camadas de papel, Jianzhi, Kirigami, papel picado, silhueta, estênceis, etc. Ver também: AKH",WF,category,,1.6
thema_WFTM,WFTM,Engenharia de origami e/ou papel,,WFT,category,,1.6
thema_WFU,WFU,Caligrafia e/ou letras manuscritas,Ver também: AKD,WF,category,,1.6
thema_WFV,WFV,Artesanato rural,"Classifique aqui: artesanato tradicional associado ao campo, vida rural ou áreas agrícolas e que utiliza materiais tradicionais, como cestaria, confecção de armadilhas e varas de pesca, construção de cercas e cercas, feno, colocação de sebes, queima de carvão, construção de muros de pedra seca, construção de espigas paredes, lagoas, marcadores de limite, colocação de caminho, fiação de fios Ver também: AFT TTVR",WF,category,,1.6
thema_WFW,WFW,Arranjo de flores e/ou artesanato floral,"Classifique aqui: desenho floral, linguagem das flores, ikebana, pot-pourri, flores e plantas secas",WF,category,,1.6
thema_WFX,WFX,Livros para colorir e/ou atividades para adultos,"Use for: works aimed at a general adult audience where the primary purpose and main content of the product is an activity that requires participation and interaction with the product itself, i.e. something to do or make, whether single use (e.g. press out and make, sticker books, colouring, painting, hidden object) or repeatable. Use with: other WF* codes for activity books that are topic specific Ver também: WD*",WF,category,,1.6
thema_WFY,WFY,Seasonal or festive decorations / gift wrapping,"Also class here: Furoshiki, sustainable or eco-friendly gift wrapping ideas. Use for: ideas and tips for wrapping presents and gifts, making holiday, party, seasonal or occasional decorations, greetings cards, gift tags, or any form of temporary or occasional decorations. Use with: 5H* qualifiers for decorations for a particular holiday, festival, celebration or life event, for example 5HPD for Christmas decorations, 5HCP for Halloween decorations, 5HKA for decorations for birthdays, etc",WF,category,,1.6
thema_WG,WG,Transporte: interesse geral,"Also class here: works of general interest about forms of transport or transportation and associated infrastructure, certification, history, use, etc Ver também: KNG TR*",W,category,,1.6
thema_WGC,WGC,Veículos rodoviários e/ou motorizados: interesse geral,"Use todos os códigos WGC* com: códigos NH* para históricos, RPT para planejamento de redes rodoviárias, com JWMV / JWCD para veículos militares Ver também: TRCT",WG,category,,1.6
thema_WGCB,WGCB,Automóveis: interesse geral,,WGC,category,,1.6
thema_WGCF,WGCF,"Ônibus, bondes e veículos comerciais: interesse geral","Classifique aqui: HGVs, caminhões, caminhões, vans, ônibus, etc",WGC,category,,1.6
thema_WGCG,WGCG,Veículos de construção e equipamento pesado,"Classifique aqui: escavadoras, gruas, camiões de cimento, bulldozers, snowcats, escavadoras, etc.",WGC,category,,1.6
thema_WGCK,WGCK,Motocicletas: interesse geral,"Classifique aqui: motos, motonetas, ciclomotores, superbikes",WGC,category,,1.6
thema_WGCQ,WGCQ,"Veículos rodoviários e motorizados: Autocaravanas, Veículos recreativos","Classifique aqui: autocaravanas, caravanas",WGC,category,,1.6
thema_WGCT,WGCT,Tratores e/ou veículos agrícolas: interesse geral,"Classifique aqui: máquinas, equipamentos ou implementos agrícolas, como colheitadeiras, plantadeiras, pulverizadores, enfardadeiras, arados ou outros motocultivadores Ver também: TVD",WGC,category,,1.6
thema_WGCV,WGCV,Manutenção e/ou manuais do veículo,Ver também: TRCS,WGC,category,,1.6
thema_WGD,WGD,Bicicletas e/ou transporte não motorizado: interesse geral e manutenção,"Classifique aqui: bicicletas elétricas, patinetes elétricos, e-scooters, manuais de reparo de bicicletas Ver também: SMQ SZD",WG,category,,1.6
